chunk_id,grant_id,document_title,year,institute,is_fqhc_focused,fqhc_score,data_source,source_pdf,primary_condition,study_type,population,extraction_quality,text,chunk_type,section_name,word_count,chunk_index,is_high_value
low_income_wind_energy_full_text_6451,low_income_wind_energy,Grant low_income_wind_energy,2007,Unknown,False,0.051,pdf_ingestion,low_income_wind_energy.pdf,obesity,unspecified,"pediatric, geriatric, rural, low_income",high,"More Sample Grant Proposals 
 Coordination of Funding 
 REACh funds will be used to coordinate other funding sources. No REACh funds will be used
 for actual construction. Potential funding sources include the following: 
  Seattle City Light: Seattle’s municipal utility has a climate change committee that issues
 requests for proposals to acquire green resources and also meet other city objectives such as
 affordable energy costs for low-income families. 
  Green Tags: Also known as tradeable renewable energy credits (trc’s), green tags provide a
 way to buy and sell the environmental attributes of renewable generation separately from the
 electricity generated. A market currently exists for green tags with wind power valued at
 from 1 to 4 cents per kWh. 
  Foundation funding: Foundations such as Bullitt, Brainerd, the Bonneville Foundation, the
 Energy Foundation and many others are viable sources. 
  Bond Financing: Community Action Agencies may ask their local utility or local unit of
 government to sponsor a bond or other public loan to pay for the upfront costs of wind
 turbines and then pay the loan back from revenues generated over the life of the plant.
  Qualified Zone Academy Bonds (QZAB): As part of a Renewal Community/Enterprise
 Community/Empowerment Zone project, state or local governments can issue bonds at 0percent interest cost to them to finance public school programs with private business
 partnerships where the private business contributes money, equipment, or services equal to
 10 percent of bond proceeds. The federal government pays interest. For example, if Coastal
 CAP’s model program (which partners with the Grays Harbor School District) were
 replicated in Yakima (where there is a Renewal Community), the project would be eligible
 for QZABs. 
  Regulatory Proceedings: REACh funds will be used to participate in utility proceedings (e.g.
 rate cases, mergers, etc.) that have a prospect of funding this initiative. In many cases these
 proceedings are settled through a collaborative process and a settlement agreement.
  BPA Funds: The Bonneville Power Administration has five year funding cycles for the
 Conservation and Renewable energy program which funnels money to their customer utilities
 for these purposes. The REACh project will work with local utility boards on proposals to
 use some of these funds for our goals 
 . 
  Net Metering: Net metering has been approved by Washington’s legislature and can be a
 useful tool in making payments to the financing agents for sales of green kilowatts.
  Local Agency Discretionary Funds: Some CBOs have discretionary funds that can be
 invested in wind development and they have expressed interest in doing so.
  CDBG: The Community Development Block Grant is a potential funding source for CBOs
 working in partnership with local government. 
 Sample Grant Proposal: Low-Income Wind Energy Project 18",paragraph_block,unstructured,448,17,False
low_income_wind_energy_full_text_6451,low_income_wind_energy,Grant low_income_wind_energy,2007,Unknown,False,0.051,pdf_ingestion,low_income_wind_energy.pdf,obesity,unspecified,"pediatric, geriatric, rural, low_income",high," USDA: The Department of Agriculture has a number of resources that can be tapped,
 particularly for rural areas of the project, including the Rural Partnership Office, Rural
 Devlopment Funds, and the Rural Development Council 
  Department of Energy: From time to time, DOE’s Office of Energy Efficiency and
 Renewable Energy issues State Energy Program Special Projects Solicitation with a focus on
 renewable energy sources. 
 Innovation 
  Project views low-income community as producers of energy, not just as passive consumers.
  Project partners include utilities, CBOs, and local government. 
  Interventions include a cooperative model for energy production. 
  Energy resource to be developed is cost-based (wind) rather than market-based (e.g., coal,
 gas, oil). 
  Project positions itself for success within an industry poised for growth in Washington, the
 wind industry. 
  Project develops energy assistance denominated in kilowatt-hours rather than dollars,
 insulating the value of assistance from energy price spikes. 
  CBOs can tailor energy assistance programs to meet local needs. 
  Resources developed under the project will continue to provide benefits for 17 to 20 years
 after the REACh project period. 
  The ratio of leveraged dollars to REACh funds is approximately 50 to 1. 
 Work Plan/Time Lines and Discussion of Critical Issues 
 Critical Issues/Potential Problems 
 Wind turbines are inaccurately perceived as a new, untried technology. For some organizations,
 the sense of being in the forefront of innovation may actually be enticing. However, we
 anticipate that a more common reaction will be caution. The following is a discussion of
 potential issues stemming from this reaction and plans for moving past it.
 Issue: Since private sources generally consider renewable energy projects riskier than
 conventional alternatives, the cost of capital for such projects is higher, and may increase
 with the advent of competition. 
 Plan: Pursue a funding mix that focuses on grants, bonds and green tag sales rather than
 commercial bank loans. 
 Issue: In Intervention 2, CBOs may be intimidated by the development process and reluctant to
 becoming developers. 
 Plan: Provide technical assistance and examples of successful developments. If this does not
 work, shift focus to Intervention 3 which relies on project partner Last Mile Coop to act
 as developer. 
 Issue: Local communities may be resistant to wind farms being located in their areas.
 Plan: Partner with rural networking groups (e.g., The Grange, the Rural Development Council,
 and Washington Rural Electric Cooperative Association) to provide education on the
 benefits of wind farms to the local economy. 
 Sample Grant Proposal: Low-Income Wind Energy Project 19",paragraph_block,unstructured,414,18,False
low_income_wind_energy_full_text_6451,low_income_wind_energy,Grant low_income_wind_energy,2007,Unknown,False,0.051,pdf_ingestion,low_income_wind_energy.pdf,obesity,unspecified,"pediatric, geriatric, rural, low_income",high,"WORK PLAN/TIME LINE: Year I Year II Year III Days 
 Activities & Milestones Quarter Post 
 1 2 3 4 1 2 3 4 1 2 3 4 
 State contracts with A W.I.S.H. ■ 
 State contracts with evaluator (AEA) ■ 
 A W.I.S.H. subcontracts with partners ■ 
 (NW SEED, Coastal CAP, We. SUN, LMEC) 
 Finalize Evaluation Plan ■ ■ 
 REACh Conferences/Workshops in DC ■ ■ ■ 
 Progress/Financial Reports (SF 269) ■ ■ ■ ■ ■ ■ 
 Single Owner Model 
  First scan ■ ■ 
  Site assessment/acquisition ■ ■ 
  Permitting ■ ■ 
  Access to transmission lines ■ ■ 
  Financing ■ ■ ■ ■ 
  Power Purchase Agreements ■ ■ 
  Construction ■ ■ ■ ■ 
  6 MW capacity on-line ■ ■ ■ ■ ■ ■ >> 
 Technical assistance (NW SEED, We. SUN) ■ ■ ■ ■ ■ ■ ■ ■ ■ ■ ■ ■ 
 Interim Evaluation Reports ■ ■ ■ 
 Policies/Procedures from Process Report ■ 
 Second Wind Model (replication phase) 
  T.A. to CBOs (Coastal CAP) ■ ■ ■ ■ ■ ■ ■ ■ ■ ■ 
  Workshops on wind development ■ ■ ■ ■ 
  Subcontracts with other CBOs ■ ■ ■ 
  Wind project development by other CBOs ■ ■ ■ ■ ■ ■ ■ ■ ■ >> 
  3 MW capacity on-line ■ ■ >> 
 Cooperative Model 
  We. SUN trainings on model to CBOs ■ ■ ■ ■ 
  CBOs dev. financing/join LMEC coop. ■ ■ ■ ■ ■ ■ ■ ■ 
  LMEC develops wind farm ■ ■ ■ ■ ■ ■ ■ ■ ■ 
  3 MW capacity on-line ■ ■ ■ ■ >> 
 Process Participation ■ ■ ■ ■ ■ ■ ■ ■ ■ ■ ■ ■ 
 T.A. on model assistance programs ■ ■ ■ ■ ■ ■ ■ ■ ■ 
 Outcomes 
  Reduce energy burden of 6,000 families ■ ■ 
  Reduce energy burden of 9,000 families ■ ■ 
  Reduce energy burden of 12,000 families ■ ■ >> 
 Final Program/Financial Report 90 
 Final Evaluation Report 365 
 Dissemination of results >> 
 Community Consulting & Grant Writing More Sample Grant Proposals 
 Sample Grant Proposal: Low-Income Wind Energy Project 20",paragraph_block,unstructured,358,19,False
ago_-letter-proposal_for-candid-2_full_text_6452,ago_-letter-proposal_for-candid-2,Grant ago_-letter-proposal_for-candid-2,2000,Unknown,False,0.0,pdf_ingestion,ago_-letter-proposal_for-candid-2.pdf,general,unspecified,general,high,"Funding Proposal: Stronger Nonprofit = Stronger Communities 
 Academy for Grassroots Organizations’ (AcademyGO) mission is Strengthening & positively
 impacting communities by convening, equipping, and guiding nonprofit leaders.
 What began in 2000 as a small networking group aimed at providing support to a handful of
 community-based organizations, quickly expanded to serving the Inland Empire region (Riverside
 and San Bernardino Counties) as a critical component of community programming infrastructure
 by establishing a nonprofit capacity-building ecosystem. 
 We at AcademyGO envision an Inland Empire where leadership is strong, collaboration and
 innovation are the standard, communities thrive, and opportunity abounds for all. Working with
 hundreds of organizations on an annual basis, AcademyGO helps nonprofits learn and implement
 new skills and best practices, develop resources, and expand collaboration efforts to improve
 quality of life for Inland Empire residents. While the Inland Empire continues to be the epicenter
 of growth in California, the region is consistently low in nonprofit funding among other
 metropolitan regions. A continued funding partnership with your foundation will help us in
 supporting other community-based organizations, ultimately leading to increased supportive
 services for the community at large. 
 AcademyGO respectfully requests continued grant funding in the amount of $150,000 for core
 operating support to continue to drive capacity efforts and eliminate the ceiling by providing
 empowering professional development to nonprofit professionals that ultimately strengthens
 the Inland Empire’s nonprofit sector. A renewed partnership with your Foundation will support
 AcademyGO in accomplishing its mission through the following core grant objectives:
 • GOAL: Empower and strengthen the Inland Empire nonprofit sector. 
 Objective #1: To train and equip 275 nonprofit professionals annually (with an
 annual 5% increase during the second and third years of the grant term)
  Provide a year-round schedule of AcademyGO’s signature workshops: The
 Fundraising Academy for Grassroots Organizations™ (TFA) and The
 Grantwriting Academy for Grassroots Organizations™ (TGA). 
 • TFA is a 5-day course of interactive group workshops, peer learning
 exercises, assignments, and practical application. TFA is an
 approved provider for 27 CFRE points towards participant
 certification as Certified Fundraising Executives. 
 • TGA is a 4-day course addressing grant funding challenges of local
 nonprofits. Participants learn grantsmanship best practices in
 grant writing, proposal preparation, program planning, logic
 models, budgeting, grant research, and receive peer and mentor
 proposal critique. TGA provides 21 CFRE points.",paragraph_block,unstructured,376,0,False
ago_-letter-proposal_for-candid-2_full_text_6452,ago_-letter-proposal_for-candid-2,Grant ago_-letter-proposal_for-candid-2,2000,Unknown,False,0.0,pdf_ingestion,ago_-letter-proposal_for-candid-2.pdf,general,unspecified,general,high," Provide a 4-session Grant Readiness course to prepare nonprofit
 organizations in becoming “grant ready”. We know firsthand that grant
 writing is much more than persuasive writing – a successful grant also
 requires a strong organizational and financial foundation, relationship
 building, and key required attachments. 
 Objective #2: Re-ignite the AcademyGO Cultural Competency Advisory Council
 and meet on a bi-annual basis. 
  AcademyGO’s Cultural Competency Advisory Council is led by a diverse
 group of nonprofit professionals and currently has members from a
 variety of Inland Empire nonprofit organizations. The Council is charged
 with examining and analyzing AcademyGO’s program strategies to ensure
 that practices are culturally sensitive, appropriate, and responsive to the
 needs of the Inland Empire community. While the pandemic posed
 challenges in our goals of expanding this council and meeting regularly,
 we aim to re-ignite the council in 2023 and propose bi-annual strategic
 sessions meet our goals. Each session will include a conversation about
 barriers to services and recommendations to improve access for nonprofit
 professionals. 
 Objective #3: Develop and implement a Mentorship Program to compliment the
 The Grantwriting Academy for Grassroots Organizations™ (TGA) and establish
 two mentorship cohorts per year. 
  AcademyGO has offered TGA since 2015, and while proven to be
 successful as evident by post-program completion fundraising success, we
 recognize that more must be done to increase participant fundraising
 success. This pilot component would incorporate grant writing
 professionals to serve as mentors for TGA program participants. We
 envision these mentors would partner with participants to prepare them
 in advance of the course, serve as a sounding board during the week-long
 series, and provide extended guidance and resources post-completion. By
 incorporating a 1:1 mentorship approach to program follow-up, we
 anticipate a greater increase in grant success for all program graduates.
 We at AcademyGO are incredibly grateful for past support of our mission – especially during such
 an unprecedented season for all nonprofit organizations. We value your partnership and
 guidance, and appreciate your consideration of our renewed request to continue to empower
 the Inland Empire nonprofit community.",paragraph_block,unstructured,337,1,False
the_refugee_response_full-proposal_full_text_6452,the_refugee_response_full-proposal,Email Address,2022,Unknown,False,0.0,pdf_ingestion,the_refugee_response_full-proposal.pdf,depression,unspecified,"pediatric, geriatric",high,"Application: The Refugee Response 
 roject Support 
 Summary 
 ID: PS2023-0000000557 
 Last submitted: Aug 3 2022 10:25 PM (EDT) 
 Labels: PS 2023 
 Organizational Overview - PS 2023 
 Completed - Aug 3 2022 
 Organizational Overview - 2023 PS 
 This section will be pre-populated from the Eligibility form, but you may update or correct any information here.
 Organization Name 
 The Refugee Response 
 Publicly Known As 
 The Refugee Response 
 Date Organization Formed 
 12/31/2009 
 Website 
 refugeeresponse.org 
 1 / 14

Mission statement 
 The Refugee Response empowers resettled families to grow roots, supporting them in becoming engaged, selfsufficient and contributing members of their new communities.
 Organizational history 
 The Refugee Response was founded by David Wallis and Paul Neundorfer, Ohio natives who worked in refugee
 camps across the world. Upon returning to Northeast Ohio, they launched a study of the Cleveland refugee
 community's needs and incorporated TRR as a 501(c)(3) charitable organization in 2010. They launched the Youth
 Mentoring Program and the Ohio City Farm, TRR's flagship programs, to support refugee education and
 employment. 
 As of 2022, The Refugee Response serves over 700 clients in an array of programs supporting education,
 employment and access for refugees of all ages. In addition to our flagship programs, The Refugee Response
 offers Teen Response for refugee students at John Marshall High School, the #Corner65 after-school recreation
 program, case management, content creation and tailored support for Afghans who arrived under humanitarian
 parole. 
 Grant Contact Information 
 Grant Contact Name 
 Title 
 Email Address 
 Phone 
 Financial Snapshot 
 Enter your organization’s total budget (expenses) for the 2022 fiscal year. 
 $ 1,375,543 
 Project Basics Form - PS 2023 
 2 / 14",paragraph_block,unstructured,263,0,False
the_refugee_response_full-proposal_full_text_6452,the_refugee_response_full-proposal,Email Address,2022,Unknown,False,0.0,pdf_ingestion,the_refugee_response_full-proposal.pdf,depression,unspecified,"pediatric, geriatric",high,"Completed - Aug 3 2022 
 Project Basics Form - 2023 PS 
 Project Basics 
 Use the fields in this section to provide basic project details. 
 1. Project Title 
 This should be the title, not a summary of the project. 
 Kubra Abbas Alhilali: New Murals at The Refugee Response 
 2. Project Summary 
 Briefly describe the project in a sentence or two. 
 Cleveland-based Iraqi-born visual artist Kubra Abbas Alhilali will lead a series of workshops with children from The
 Refugee Response's various youth programs over the course of 6 months, and produce a mural at The Refugee
 Response headquarters. The project will ultimately culminate in an event that features youth artwork and the
 unveiling of Abbas Alhilali's new mural. The event will take place in the late spring of 2023 and will also include
 cultural food and an open mic for poetry and music. 
 3. Total Project Expenses 
 What you will spend on this project. 
 $ 10,000 
 4. Amount Requested from CAC 
 The requested amount cannot be more than 50% of the proposed project's total expenses. See your eligibility email
 from Cuyahoga Arts & Culture for your maximum allowable request amount. 
 $ 5,000 
 3 / 14

5. Project Dates 
 The start and end dates should not be the entire grant period. All events must begin and end within the grant period
 (January 1, 2023 – December 31, 2023). 
 Start Date (mm/dd/yyyy) 1/23/2023 
 End Date (mm/dd/yyyy) 05/1/2023 
 6. Public Event Location(s) Where will the events posted on ClevelandArtsEvents.com be hosted?
 The culminating celebration and unveiling will be held at The Refugee Response headquarters, which is located at
 2054 W 47th St., Cleveland, OH 44102. 
 7. Total number of expected participants and/or audience members 
 8. Will the event/activity be free or fee-based? How was this decision made? 
 The event will be free to be inclusive and welcoming to all of our clients, supporters, and community members.
 Application Narrative Form - PS 2023 
 Completed - Aug 3 2022 
 Application Narrative Form - PS 
 4 / 14",paragraph_block,unstructured,330,1,False
the_refugee_response_full-proposal_full_text_6452,the_refugee_response_full-proposal,Email Address,2022,Unknown,False,0.0,pdf_ingestion,the_refugee_response_full-proposal.pdf,depression,unspecified,"pediatric, geriatric",high,"The narrative is an important part of your application. It is your opportunity to communicate to the panel the
 specific details of your proposed project. Keep in mind that panelists are from outside the region and likely not
 familiar with your organization and/or community. It is important that you communicate all relevant information
 necessary for a person unfamiliar with your organization to fully understand your project. Before starting your
 responses to the narrative section, review the Funding Criteria definitions on page 6 of the Project Support
 guidelines. 
 We recommend that you prepare your answers offline in a word processing program and copy/paste your
 responses into the appropriate text box in the online application. Please note that your application can be
 saved at any point and you may return to the application to continue work. 
 1. Describe your project. Include an overview of planning process, project activities, implementation and
 when and where your project takes place. 
 In March of 2022 The Refugee Response (TRR) moved our programming and office staff to a new headquarters
 and significantly expanded our space and facilities. We now have expanded space for art-making, education, and
 recreation for all of our clients -- many of whom are children and teens. Art is a central part of our programming
 here, and we are seeking new ways to activate our spaces with permanent art installations and art-making
 activities. Engaging refugee communities who struggle with mental health challenges related to their resettlement
 with art is a proven and powerful tool decreasing anxiety and feelings of anger and depression.
 As part of a the long-term relationships and support structures we build for and with our refugee clients of all ages
 we seek out opportunities to partner with Cleveland-based artists, and artisans, who have had a similar life
 experience. Cleveland-based, Iraqi-born Muslim visual artist Kubra Abbas Alhilali is a remarkable and successful
 artist who understands the unique experience of being a refugee. This project brings Abbas Alhilali to TRR to work
 closely with our youth clients to create new artwork in a series of 4 interactive workshops that will expand our
 clients' exposure to new forms and ways of making art, as well as connect them to a positive role model in the
 Cleveland community. 
 Further, this program will culminate in a public event and celebration with music, poetry, culturally specific food, and
 the exhibition of the artwork made in the workshops by our youth clients, as well as a celebration and unveiling of a
 new mural painted by Abbas Alhilali in TRR's new headquarters, building a permanent reminder and presence for
 art in our shared space. 
 5 / 14",paragraph_block,unstructured,438,2,False
the_refugee_response_full-proposal_full_text_6452,the_refugee_response_full-proposal,Email Address,2022,Unknown,False,0.0,pdf_ingestion,the_refugee_response_full-proposal.pdf,depression,unspecified,"pediatric, geriatric",high,"Public Benefit 
 2a. Define your community. How will you engage your community to carry out your project?
 Tip: A community may be defined by geography (place), identity (attributes) or affinity (what we like). The best way to
 demonstrate your project’s public benefit is to demonstrate that you share power with your community by
 understanding, respecting, working with, and responding to them. 
 TRR serves people who have entered the US through the national refugee resettlement program or on
 humanitarian parole visas. TRR's educational programs serve refugee students in 4-12 grade in the Cleveland
 area, including Cleveland Metropolitan School District, Cleveland Heights, Lakewood and Parma. TRR is committed
 to placing the will of the communities we serve at the center of our decision-making processes. From the founding
 of our organization, core staff members were members of the refugee community. Today, roughly 50% of our staff
 comes from the refugee community. 
 Creative expression is a powerful vehicle for growth and we deliberately make space to support our youth clients in
 this area to build a richer community. This program and event will engage our youth clients, their families, and
 extended communities by bringing them together to celebrate Abbas Alhilali's work and the importance of art as a
 vehicle for interpersonal, emotional, and professional development. 
 6 / 14",paragraph_block,unstructured,214,3,False
the_refugee_response_full-proposal_full_text_6452,the_refugee_response_full-proposal,Email Address,2022,Unknown,False,0.0,pdf_ingestion,the_refugee_response_full-proposal.pdf,depression,unspecified,"pediatric, geriatric",high,"2b. How will your project build and strengthen meaningful relationships with your community, residents, and
 audiences including through efforts to be inclusive and to engage diverse populations?
 TRR’s youth programs are based on authentic engagement and building personal relationships between staff,
 mentors; often guiding youth through some of life’s big decisions. Most refugees who enter through the
 resettlement program were displaced from their homes by war or persecution and have spent years living in
 refugee camps. According to the WHO, refugees are 10 times as likely as non-refugees to exhibit symptoms of
 post-traumatic stress disorder. 
 TRR has a number of art centric programs that demonstrate that many young refugees enjoy art and are excited to
 participate in art activities. Expression through art has been found to help refugees express and process the
 traumatic events of their past, and the stressful conditions of day-to-day life. Further, refugee teens and children
 who participate in the after-school classes will have the opportunity to learn from an artist who has been through
 similar experiences, and create art in a safe and empathetic environment of their peers.
 Artistic & Cultural Vibrancy 
 3. Describe how your organization will create a quality project that inspires and challenges your community.
 Both the workshops and the mural will be developed in coordinating with the featured artist, Kubra Abbas Alhilali.
 We will work closely with her to design a mural that is welcoming, inspiring, and that acts as a touchstone of the
 importance and possibilities of art for our community and youth clients. By connecting potential young artists early
 in their educational journey and lives with an established refugee artist, we hope to inspire them to imagine a
 broad set of possibilities for their lives, to encourage self-soothing and productive behaviors such as art making,
 and we also hope to create a mentorship pipeline for future generations of refugee artists in Cleveland. As we
 connect Abbas Alhilali directly to our youth refugee clients we are creating a link to the art world here in Cleveland
 that offers an expanded set of potential relationships and institutions to seek out and explore.
 Organizational Capacity 
 7 / 14",paragraph_block,unstructured,355,4,False
the_refugee_response_full-proposal_full_text_6452,the_refugee_response_full-proposal,Email Address,2022,Unknown,False,0.0,pdf_ingestion,the_refugee_response_full-proposal.pdf,depression,unspecified,"pediatric, geriatric",high,"4a. Describe your team. Include who will be involved and how they are qualified to complete your project.
 The project is being led by Kubra Abbas Alhilali and TRR staff, Naila Paul, the Director of Youth Programs and
 Kate Nickley, Youth Mentoring Program Manager. 
 Kubra Abbas Alhilali is an Iraq-born Muslim artist and educator who arrived in the US as a refugee, she lives and
 works in Cleveland. She attended Amman’s Fine Arts Institute in Jordan and has exhibited her work in solo and
 group exhibitions. She is currently producing a number of murals and public art projects in the Cleveland area.
 Naila Paul is an educator and program leader. She directs the organization’s youth focused programming teams,
 including Teen Response and the K-8 Youth Mentoring Program, serving the educational needs of resettled
 refugee youth and families. 
 Kate Nickley works alongside the Youth Mentoring Program team to coordinate program services. She also
 organizes TRR's Community Advisory meetings and her professional background is in informal education, family
 programming and horticulture. 
 4b. Set one project goal. In addition to completing this project, what goal does your organization want to
 accomplish within this project? 
 Tip: Institutional goals are specific, measurable, achievable, realistic, time-targeted, inclusive, and
 equitable (SMARTIE) aims that an organization develops to achieve its mission. 
 Goal Our aim with this project is to bring an established
 refugee artist to TRR to work closely with our Youth
 Mentoring clients, offering them a rich and high impact
 experience making and thinking about art while seeing
 a change-maker in our community create a lasting
 impact -- interpersonally, and with the installation of the
 wall mural. 
 How will you know you have accomplished or made When the wall mural is completed we will be able to see
 and feel the impact of the artist's work on a daily basis.
 progress towards your goal? 
 We are building a home base for our client's and staff at
 our office and headquarters, and the mural is a visual
 manifestation of how important art and culture is to our
 work across all of our youth programs. 
 8 / 14",paragraph_block,unstructured,349,5,False
the_refugee_response_full-proposal_full_text_6452,the_refugee_response_full-proposal,Email Address,2022,Unknown,False,0.0,pdf_ingestion,the_refugee_response_full-proposal.pdf,depression,unspecified,"pediatric, geriatric",high,"5. Optional: Is there any additional information about your project or organization that may be helpful to an
 outside panelist reviewing your application? 
 Tip: CAC recruits panelists from outside of the region. What might be important information to share with someone
 who is unfamiliar with Cuyahoga County or your work? i.e. demographic information, project location descriptions,
 historical context., etc. 
 The activities and initiatives of the The Refugee Response (TRR) are broad in their scope but focused in their aims.
 As stated previously in the application we work to empower resettled families to grow roots, supporting them in
 becoming engaged, self-sufficient and contributing members of their new communities.
 TRR is a Cleveland based 510c3 founded in 2010 which operates 9 unique programs for individuals and families
 resettled through the national refugee resettlement program. In 2022 TRR will provide services to over 700
 individuals from over 12 different nationalities or ethnic identities speaking upwards of 20 languages and dialects.
 While TRR works with children and adults, in the past two years TRR has seen the biggest demand as well as the
 biggest growth in services directed towards teens and young adults. 
 A big part of what we do happens at the Ohio City Farm (OCF), a six-acre urban farm located in the heart of
 Cleveland, OH. Founded in 2010, the farm is a self-sustaining social enterprise run by TRR. The farm employs
 newcomers at an hourly rate significantly above average farm wages in the state. OCF has become a robust and
 resilient business through small-scale organic farming and a diversified means of sales including a 450-member
 Community Supported Agriculture Program. 
 What we do, at the core, is provide highly personalized services to our clients to help facilitate their resettlement.
 Our successes are our clients' successes. 
 Project Budget and Financials Form - PS 2023 
 Completed - Aug 3 2022 
 Project Budget and Financials Form - 2023 PS 
 9 / 14",paragraph_block,unstructured,317,6,False
the_refugee_response_full-proposal_full_text_6452,the_refugee_response_full-proposal,Email Address,2022,Unknown,False,0.0,pdf_ingestion,the_refugee_response_full-proposal.pdf,depression,unspecified,"pediatric, geriatric",high,"Complete the following project budget tables. 
 Income 
 Please describe your sources of income and their amounts in the table below. NOTE: Use the first row for your CAC
 Request. Please do not include any commas and only whole numbers. 
 Income Source (text) Income Amount ($) 
 1 - Enter ""CAC Request"" in the 
 Cuyahoga Arts & Culture 5000 
 Income Source field to the right 
 2 - Enter another source of income 
 Fowler Family Foundation Grant 5000 
 and the amount to the right 
 3 - Enter another source of income 
 and the amount to the right 
 4 - Enter another source of income 
 and the amount to the right 
 5 - Enter another source of income 
 and the amount to the right 
 Total 10000.0 
 10 / 14

Expenses 
 Please describe your expense categories and their amounts in the table below. NOTE: Please do not include any
 commas and only whole numbers. 
 Expense Category (text) Expense Amount ($) 
 1- Enter ""Administrative Personnel"" 
 in the Expense Category field to the Administrative Personnel Costs 1500 
 right 
 2 -Enter “Arts and Cultural 
 Professionals"" in the Expense Kubra Abbas Alhilali 7125 
 Category field to the right 
 3 - Enter “Marketing/Publicity"" in the 
 Marketing and Publicity 500 
 Expense Category field to the right 
 4 - Enter “Production/Event"" in the 
 Equipment Rental, Food, Supplies 375 
 Expense Category field to the right 
 5 - Enter “Other” in the Expense 
 Art Supplies 500 
 Category field to the right 
 Total 10000.0 
 These questions correspond to the budget and support material sections as appropriate.
 1. How will you spend CAC funds? 
 Tip: Indicate how CAC funds will be used. See list of prohibited uses of CAC funds on page #12 of the guidelines
 The CAC funding will go towards funding the mural production costs and the project culmination event. This
 funding will support the artist directly as well as our community engagement. 
 11 / 14",paragraph_block,unstructured,312,7,False
the_refugee_response_full-proposal_full_text_6452,the_refugee_response_full-proposal,Email Address,2022,Unknown,False,0.0,pdf_ingestion,the_refugee_response_full-proposal.pdf,depression,unspecified,"pediatric, geriatric",high,"2. How will you proceed with your project if your project doesn’t receive the full amount of funding requested
 from CAC? 
 Tip: Most applicants to Project Support receive a portion of the funds they request based on their score. CAC does
 not expect any organization to carry out their full project on only a partial budget.
 We have already secured funding for a portion of the program and we will proceed without producing the mural if
 we do not receive CAC funding. We would also scale back the community engagement program in order to make
 sure the four workshops were fully funded. 
 Upload your SMU| DataArts Funder Report - PS 
 Incomplete 
 For organizations whose maximum grant amount is $5,000 this section is optional.
 Required for organizations requesting more than $5,000. The SMU|DataArts Cultural Data Profile will have brief
 narrative fields that appear at the end of the Revenue, Expenses, Balance Sheet, and Program Activity & Audiences
 sections. Please use the narrative fields for annotations and explanations of the data in your report.
 Upload your CDP CAC Funder Report including your two most recently completed fiscal years. For most organizations
 that will be 2020 and 2021. 
 Upload Board of Directors List - PS 
 Completed - Aug 3 2022 
 Include affiliations and their roles in the project (If applicable). 
 The Refugee Response_2022 Board of Directors_ Roster 
 Filename: The_Refugee_Response_2022_Board_of_WnUPcBl.pdf Size: 62.7 kB 
 Upload Arts and Cultural Support Materials - PS 
 Completed - Aug 3 2022 
 Support materials play a critical role in helping panelists evaluate your application by bringing to life your
 organization’s mission and programs. For more information on selecting and uploading support materials to your
 online application, please refer to the Support Materials Guide. 
 Include at least 1 but no more than three (3) total uploads and/or web-based support materials:
 Upload items of your choice that demonstrate your Public Benefit, Artistic and Cultural Vibrancy and
 Organizational Capacity. 
 Include web-based support material links here: 
 Photos, videos, audio, and other documents do not necessarily need to be professionally produced to
 demonstrate vibrant programming. 
 All audio and visual materials should be cued to immediately begin with relevant activity.
 Applicants are encouraged to submit quality support materials that are current (within the last 24 months)
 and relevant to the application. 
 12 / 14",paragraph_block,unstructured,378,8,False
