grant_id,title,abstract,year,institute,institution,abstract_length,word_count,fqhc_keyword_count,has_fqhc_terms,is_fqhc_focused,fqhc_score,data_source,primary_condition,study_design,target_population
5R01HL155941-03,CREB Instruction of Macrophage Fate and Lung fluid homeostasis,"Recovery from severe forms of inflammatory vascular injury, such as acute lung injury (ALI), depends on the lung's capacity to rapidly activate tissue repair pathways. Macrophages (Mφ), the most abundant sentinel immune cell type in the lung, are required for restoration of tissue-fluid homeostasis following injury, but the identity of the reparative Mφ subpopulations and how they are generated remain elusive. Here, we have discovered a subset of the alveolar Mφ (AMφ) population that is required to maintain lung fluid homeostasis basally and induce tissue repair after injury. Our Supporting Data show that: 1) loss of cAMP Response Element Binding (CREB) protein expression in myeloid cells (Creb∆LyzM mice) arrest a subpopulation of the AMφ lineage at the pre-AMφ stage, leading to decreased AMφ generation and increased lung vascular permeability basally; 2) Creb∆LyzM mice failed to resolve injury post-LPS challenge and died more rapidly after Pseudomonas aeruginosa infection; 3) transcriptome sequencing (RNAseq) and chromatin accessibility profiling (ATACseq) of flow-sorted CREB-null AMφ have markedly altered gene expression and chromatin remodeling; and 4) CREB is required to inhibit excessive production of nuclear acetyl-CoA from the pyruvate dehydrogenase complex (PDC) through synthesis of pyruvate dehydrogenase kinase 4 (PDK4). Based on these provocative Preliminary Data, in Aim#1, we will test the hypothesis that CREB transcriptionally promotes differentiation of this barrier reparative AMφ subpopulation. In Aim#2, we will investigate that CREB regulates reparative AMφ generation by controlling epigenetic modifications of histones thereby leading to AMφ gene transcription. Here, we will address the novel concept that the transcriptional activity of CREB is required to upregulate PDK4 expression, which in turn prevents transport of its target, PDC, from mitochondria to the nucleus thereby suppressing excessive nuclear acetyl Co-A generation and limiting epigenetic modifications of histones, leading to gene transcription that induces the barrier reparative AMφ population. These studies will employ a rigorous multi- omics approach (single-cell RNA-, ATAC-and Chip-sequencing) and functional assays in genetically altered mice including Rosa-CrebCxcxr3-ERT mice (in which CREB is conditionally deleted in monocytes/interstitial macrophages) to define the role of CREB transcriptional activity in generating the reparative AMφ population. Understanding how this barrier reparative AMɸ subset is generated should make it possible to enhance differentiation of this subset during injury by pharmacological or genetic means, thereby reducing the mortality of ALI and related conditions.",2023,,UNIVERSITY OF ILLINOIS AT CHICAGO,2719,379,0.0,False,False,0.0,phase2_nih,,,
5R01CA258827-03,Longitudinal Spatial-Nonspatial Decision Support for Competing Outcomes in Head and Neck Cancer Therapy,"Cancers that depend on the spatial location of the disease affect all ethnicities and age groups, accounting for significant mortality and therapy-related side effects. In one instance, over 50,000 new cases of head and neck squamous carcinomas are diagnosed each year in the United States, leading to large, rich repositories of patient data. For each of these cases, oncologists need to anticipate survival, oncologic, and toxicity outcomes associated with treatment strategies in order to select a treatment which balances efficacy and toxicity. However, despite the wealth of data available, in the clinic decision support for cancer treatment is rudimentary and incorporates only a handful of patient characteristics, largely due to a lack of computational methodology and tools. We propose to construct a novel statistical and computational methodology for longitudinal and personalized treatment decisions over time, with specific application to head and neck cancer therapy planning. Simultaneous incorporation of complex factors---such as radiation dose location with respect to radiosensitive organs or patient reported side effects affecting quality of life---into treatment decisions over the course of cancer therapy requires the development of novel methodology. This methodology is revolutionary in that it is the first in the field to include both imaging and nonimaging data, while taking into account large-scale biological and clinical correlates. The approach is innovative through its leverage of big data repositories and through its unique blend of computational modeling principles from bioengineering and computer science. These methods allow us to incorporate diverse data types and model competing outcomes. From a clinical perspective, this integrative approach is novel in the field of cancer therapy. The resulting clinical decision support methodology will mark a significant advance in biomedical computing because it will be able to identify, for the first time, actionable timepoints for therapy and toxicity modification, based on a patient’s characteristics and quality of life indicators. The empirically-derived treatment decision support methodology developed in this project has the potential to directly improve the standard of care and the quality of life of surviving patients with a grave, often fatal and debilitating illness.",2023,,UNIVERSITY OF ILLINOIS AT CHICAGO,2371,342,0.0,False,False,0.0,phase2_nih,,,
1R01AI174538-01,Interplay between reverse transcription and host restriction,"Infectious agents have infected prokaryotes and eukaryotes throughout evolution. Indeed, there is co-evolution of organisms and their infectious agents, with development of protective responses in the hosts and adaptive countermeasures by the infectious agents. Infectious endemic retroviruses like murine leukemia virus (MLV) have existed in mice for millions of years and provide us with an outstanding model system to understand how mammalian hosts suppress virus replication and conversely, how viruses counteract this restriction. One system of viral restriction is conferred by the apolipoprotein B mRNA editing enzyme, catalytic peptide 3 (A3) family of proteins, which are packaged into retroviruses in virion-producing cells and after infection of target cells, either block reverse transcription or deaminate deoxycytidine residues in single-stranded DNA, resulting in uracils and G-to-A mutations in the viral genome. The products of retrovirus reverse transcription (ssRNA, ssDNA and dsDNA) are also sensed by host nucleic acid sensors. Sensor binding to viral nucleic acid leads to the production of anti-viral cytokines and chemokines, such as type I interferons, which “warns” surrounding cells to arm themselves against infection by producing proteins such as A3. These host anti-viral events are believed to occur largely in the cytoplasm, where A3 proteins and many host sensors are believed to function. Retroviruses enter cells when the viral and host membranes fuse and capsids are deposited in the cytoplasm. Reverse transcription initiates from within the capsid and capsid dissociation and reverse transcription are mutually dependent; because DNA is more rigid than RNA, without capsid dissociation, reverse transcription cannot proceed and conversely, the generation of DNA facilitates capsid dissociation. The reverse transcription complex not only consists of viral RNA, DNA and the viral proteins reverse transcriptase and integrase, but viral capsid and other proteins such as the MLV protein p12, which is needed for tethering of the proviral DNA to host chromatin to achieve integration. Recently, there has been much debate as to whether reverse transcription occurs solely in the cytoplasm or in the nucleus or both. Our lab pioneered the use of in vivo mouse models to study how A3 proteins restrict retrovirus infection and has used A3 and nucleic acid sensor knockout (KO) mice and genetically engineered animals that express human A3 proteins in these studies. Our data, based on our analysis of A3 KO mice and cells, suggest that the initial step occurs in the cytoplasm but that reverse transcription may also occur in the cytoplasm. With these mouse models, we have the tools to carry out in vitro, ex vivo and in vivo studies to determine how A3-mediated restriction and sensing of reverse transcripts are integrated with reverse transcription and nuclear entry for MLV and its natural host, the mouse. To accomplish this, we propose 3 aims, that will determine: I. Where in the cells APOBEC3 proteins block reverse transcription or deaminate viral DNA; II. What stage in reverse transcription and where in the cell the host base excision repair enzyme, UNG, removes uracil from APOBEC3G-deaminated viral DNA and the consequences of this for viral escape; III. Whether host sensing of viral nucleic acid takes place in the cytoplasm, nucleus or both compartments. Determination of when and where these events occur is critical to understanding how retroviruses, including HIV, evade host immunity and the identification of which steps are likely to be the best targets for interventional therapies at the early stages of infection.",2023,,UNIVERSITY OF ILLINOIS AT CHICAGO,3673,560,0.0,False,False,0.0,phase2_nih,,,
5R35GM131707-05,Control of cell proliferation and differentiation by the Retinoblastoma tumor suppressor pathway,"Inactivation of the retinoblastoma (Rb) tumor suppressor pathway is an early obligatory event in human cancer. One of the key targets of the Rb pathway is the family of E2F transcription factors, which regulate cell proliferation and apoptosis. Overlapping and redundant functions of mammalian members of the E2F and Rb tumor suppressor protein (pRB) families is a major hurdle in identification of their in vivo function. Model organisms such as Drosophila provide attractive alternatives to complement studies in mammalian systems due to high conservation of the Rb pathway and the amenability of flies to genetic analysis. Our research program is aimed at addressing two fundamental questions: what are the essential functions of the Rb pathway in development, and how do Rb pathway mutations affect different cell types in the tissue? To address these questions, we are using genetic, genomic and single-cell RNA-Seq approaches. We have identified adult skeletal muscle where E2F and Rb proteins regulate growth and myofibrillogenesis, to be important for viability. We will determine how the Rb pathway regulates gene expression and cellular metabolism during muscle development, and will investigate the systemic effects inferred by E2F deficiency in specific tissues such as adult skeletal muscle and the fat body. We have adapted Drop-Seq, a single-cell RNA-sequencing technology, to determine the effect of Rb pathway mutations in heterogeneous tissue. We have established the feasibility of this approach by building the first cell atlas of the Drosophila wild-type eye imaginal disc. Profiling of Rb mutants by Drop-Seq revealed elevated intracellular acidification in a small cell population that makes them uniquely sensitive to apoptosis. The link between apoptosis and acidification will be evaluated further. Among other questions to be addressed with Drop-seq is the investigation of why inactivation of the Hippo pathway induces dedifferentiation of Rb mutant photoreceptors. Collectively, the proposed research will enhance our knowledge of pRB and its functions during animal development.",2023,,UNIVERSITY OF ILLINOIS AT CHICAGO,2108,313,0.0,False,False,0.0,phase2_nih,,,
5R01AI148148-04,Viral determinants in HSV virulence,"Herpes simplex virus (HSV) is the most common cause of infectious blindness and viral encephalitis in the Western countries. Primary or recurrent infection can lead to severe disease, yet no licensed vaccine is available. HSV typically initiates infection in the epithelial cells of mucosa and spreads to sensory neurons where the virus establishes latency. Reactivation from latency occurs intermittently, which is a lifelong source for recurrent lesions. Although viral replication in the mucosa or penetration into the nervous system inflicts damages or inflammation, the disease mechanism is less clear. As a large DNA virus, HSV evokes antiviral responses through the innate immune pathways that regulate TANK-binding kinase 1, a key factor required to activate cytokine expression and autophagy in mammalian cells. Remarkably, while the interferon- stimulated gene (STING) drives the cytokine response the tripartite motif protein 23 (TRIM23) serves to mediate autophagy. Despite such regulatory control, HSV is able to compromise host restrictions, which depends on an HSV virulence factor γ134.5. A central hypothesis of this proposal is that HSV differentially reprograms host immunity, where a dynamic interplay between viral and cellular factors may determine HSV spread, virulence and inflammation. Current effort is directed to decipher mechanisms of HSV pathogenesis. Several aspects of HSV infection will be investigated in a multi- faceted approach. Accordingly, recombinant HSV will be generated to determine the nature of HSV interactions with the innate immune factors in epithelial and neuronal cells. This will dissect elements pertinent to viral interference of the nucleic acid sensing complexes and autophagy machineries. Furthermore, genetic studies will explore viral features relevant to ocular replication, spread and neurovirulence. In parallel, gene expression analysis will assesses ocular and neuoinflammation. Collectively, these studies will provide an insight into genetic determinants of HSV virulence, which may inform design of novel antiviral therapeutics or vaccines.",2023,,UNIVERSITY OF ILLINOIS AT CHICAGO,2107,300,0.0,False,False,0.0,phase2_nih,,,
5R01HL150848-04,Maternal Self-Regulation and Early Childhood Obesity,"PROJECT SUMMARY Young children are dependent on their parents to create family environments that support healthy weight, yet many parents do not consistently parent in ways that protect their children from obesity. Further, several interventions to improve parenting as a means to address early childhood obesity have struggled with parent engagement and adherence. In adults, poor self-regulation, or limitations in an individuals' capacity to regulate emotions, thoughts, and behavior, is a robust, yet modifiable, risk factor for obesity. Poor self-regulation may similarly interfere with parents' ability to parent in ways that support their children's healthy weight, but there are no robust data to directly support this conjecture. Further, while improving children's self-regulation has been identified as a promising method to address childhood obesity, we do not currently understand how parent and child self-regulation work together to impact children's growth. This lack of information precludes us from identifying whether targeting child self-regulation alone, parent self-regulation alone, or both together, may be the most effective means to prevent or treat childhood obesity. Our long-term goal is to identify strategies to sustainably improve parents' use of practices that support children's healthy weight. The objective of this study is to identify the interrelationships between mothers' self-regulation, their weight-related parenting practices, child self-regulation, and child adiposity from ages 3 through 5, a critical period for preventing the onset of long-term obesity. Our central hypothesis is that poor self-regulation impedes mothers' engagement in parenting practices that support children's healthy weight, leading to excessive gains in adiposity among young children. We also expect that in families where both mothers and children have poor self-regulation, mothers have even greater difficulty engaging in effective weight-related parenting, and children will experience the most rapid gains in adiposity. To test this central hypothesis, we will conduct a prospective cohort study enrolling a socio-demographically diverse sample of 300 mother/child dyads, collecting data 3 times over 2.5 years to address the following specific aims: (1) Identify relationships between mothers' self-regulation and weight-related parenting practices, (2) Identify relationships between mothers' self-regulation and changes in child adiposity, and (3) Identify how child self-regulation modifies relationships between mothers' self- regulation, weight-related parenting, and child adiposity. This project is conceptually innovative in its focus on mothers' self-regulation, its recognition of the dyadic interactions between mothers and children, and the use of rigorous methods to measure self-regulation and parenting. This research is significant because it will elucidate when, how, and among whom deficits in mothers' self-regulation contribute to their young children's obesity risk. There are known strategies to improve self-regulation and enhance behavior change among adults with poor self-regulation. Findings will provide essential guidance for the development of novel intervention approaches to target mothers' self-regulation as a mechanism to prevent and treat childhood obesity.",2024,,UNIVERSITY OF MICHIGAN,3321,456,0.0,False,False,0.0,phase2_nih,,,
3T32DK071212-19S1,Developmental Origins of Metabolic Disorders,"The postdoctoral Pediatric Endocrinology and Diabetes Training Program at the University of Michigan is designed to recruit and provide high quality research training in one of two major tracks, Basic Science or Clinical Investigation & Epidemiology to qualified candidates. Now on its 15th year, the theme of the Program is developmental programming of disorders of glucose metabolism. The program is organized to complement the established training program in clinical pediatric endocrinology for M.D.s, and for basic scientists pursuing a career in endocrine related research, by providing 2 years of intensive postdoctoral training using a closely- mentored research training program individually structured for each trainee. The program is actively supported by 14 faculty from 11 UM Departments/Schools, all with extensive research and mentoring experience within their respective areas of expertise. The Program also includes an extensive didactic component tailored to each trainee’s educational background and research interests. Trainees initiating Basic Science research complete a 3-month course designed to expose them to a variety of state-of-the-art techniques, as well as to skills in performing hypothesis-driven, controlled research studies. Trainees in Clinical Investigation & Epidemiology choose between Outcomes & Epidemiology or Clinical Research. They complete courses leading to either a Master of Public Health in Biostatistics & Epidemiology or a Master of Science in Clinical Research Design & Statistical Analysis. In addition to the formal curriculum, trainees attend weekly clinical and research seminars, receive instruction preparing and delivering oral presentations, and instruction in ethical conduct of research. Mentored research is supported the Medical School resources including the Centers of Comprehensive Diabetes Research, Nutrition Obesity Research, Organogenesis, Human Growth and Development, Comprehensive Metabolomic Center, Molecular & Behavioral Neuroscience Institute and the Michigan Institute for Clinical and Health Research. To optimize each trainee’s potential for development of a successful academic career, trainees are required to submit abstracts to national meetings, submit a first- authored research manuscript, and apply for individual grant funding. Expansion of our Program will help alleviate the critical shortage of successful Pediatric Endocrinologists and Pediatric Physician-Scientists.",2024,,UNIVERSITY OF MICHIGAN,2461,334,0.0,False,False,0.0,phase2_nih,,,
7R01DK124469-06,Efficacy of sipIT Intervention for Increasing Urine Output in Patients with Urolithiasis,"Project Summary Kidney stones affect an estimated 8.8% of American adults and direct medical costs exceed $10 billion annually. Five-year recurrence rates for stones have been as high as 40% and a standard guideline for prevention is to increase fluid intake enough to produce > 2.5 L of urine daily. Meeting these guidelines reduces stone recurrence rates by 50-60% yet patients’ adherence to fluid intake guidelines is commonly below 50%. Usual care for preventing a recurrence involves education about increasing fluid intake and dietary changes; however, the low adherence rate indicates that many patients would benefit from additional support in adhering to fluid intake guidelines. The long-term goal of this research is to reduce the recurrence of painful and costly stones by improving patient adherence to fluid intake guidelines (secondary prevention). Digital technology offers the promise of increasing reach and supporting treatment adherence but, to date, that promise has not been fully realized in clinical trials of digital tools for supporting treatment adherence. In a series of six preliminary studies, we engaged patients in developing and testing a context-sensitive digital tool called sipIT, a just-in-time adaptive intervention to promote fluid intake and increase urine output. We learned that patients are open to using digital tools provided those tools are integrated with their lifestyle and sensitive to the changing contexts of their lives. The resulting intervention, sipIT, incorporates a novel semi-automated tracking system to trigger smartphone notifications with context-sensitive reminders to drink. The reminder system was informed by contemporary theories of habit formation to support behavior change in the eventual absence of the technology. In this application, we propose to answer question, “Does sipIT increase 24-hour urine output more than usual care over a 3-month period?” Urine output was selected as a proximal surrogate endpoint based on clinical guidelines for preventing recurrence of kidney stones. The specific aims of this project are (1) to evaluate the efficacy of sipIT vs usual care for increasing urine output in patients with a history of kidney stones, and (2) to identify biological and behavioral moderators of intervention effects on urine output (heterogeneity of treatment effects). We propose a two-arm randomized controlled trial to achieve these aims. Patients will receive either usual care + sipIT (intervention group) or usual care alone (control group). We will evaluate 24-hour urine output, urine supersaturations, and fluid intake habit strength at baseline and 1, 3, and 12 months after intervention. If successful, this research will lead to a cost-effective intervention that leverages consumer technology so it can be scaled for dissemination and implementation in clinical practice to reduce the burden and cost of stones. It advances NIDDK goals of preventing noncancerous urologic diseases and may be applied to support other dehydration-related health concerns (e.g., urinary tract infections, cognitive performance, heat stress, post-surgical hospital readmissions).",2024,,UNIVERSITY OF MICHIGAN,3158,465,0.0,False,False,0.0,phase2_nih,,,
1R01AI183620-01,Role of the Hippo pathway in scleroderma pathogenesis,"Systemic Sclerosis (SSc) is a multi-system fibrotic disease characterized by hard, thickened (fibrotic) skin and involvement of multiple internal organs, significantly impacting morbidity, mortality, and quality of life. The pathogenesis of SSc is complex, with contributions from genetic predisposition, striking female predominance, associated vascular alterations (vasculopathy), immune system dysregulation, and aberrant tissue fibrosis. Using single-cell sequencing, we have observed that both myofibroblasts and endothelial cells undergoing endothelial-mesenchymal transition (endo-MT) are the primary source of type I collagen in SSc skin and primarily interact with a subset of myeloid cells (LAMP3+ dendritic cells. We further identified Hippo signaling, an evolutionarily conserved signaling pathway implicated in female-biased autoimmunity through the vestigial like 3 (VGLL3) transcriptional co-regulator, through both direct inhibition and siRNA targeting, as an upstream regulator of both fibroblast-to-myofibroblast and endothelial-to-endo-MT transition in SSc skin. This forms the basis of our central hypotheses that LAMP3+ DC – stromal cell interactions drive myofibroblast and endo- MT transition underlying fibrosis in SSc skin through modulation of Hippo signaling. We will address this hypothesis through three specific aims, with aim 1 to mechanistically dissect the role of the Hippo-signaling pathway in both endo-MTs and myofibroblasts, aim 2 to assess the role of the sex-biased transcriptional co- factor VGLL3, which regulates the Hippo pathway at the nuclear level, and aim 3 to address LAMP3+ DCs, which secrete pro-inflammatory mediators and is the primary immune cell subsets interacting with Endo-MTs and myofibroblast in SSc skin. This proposal will address a novel pathway in SSc pathogenesis, assess cross-talk with pro-inflammatory and pro-fibrotic immune function, and assess the contribution of the sex-biased regulator VGLL3 in the process. Thus, this work may add to our understanding of SSc pathogenesis and the biological processes that drive the marked female bias observed in SSc.",2024,,UNIVERSITY OF MICHIGAN,2126,293,0.0,False,False,0.0,phase2_nih,,,
5R01LM013894-04,A scalable service to improve health care quality through precision audit and feedback,"All health care delivery organizations measure care quality and outcomes, increasingly via electronic clinical quality measures 1 and dashboards 2,3. However, these organizations lack evidence-based strategies for putting their quality and outcome data to work to improve performance 4,5. The most common approach is audit and feedback (A&F), the delivery of clinical performance summaries to providers, which demonstrates potential for large effects on clinical practice 6–8. But A&F too often produces negligible effects 5,9, creating little more than distraction for providers who are fatigued by information chaos 9–11. As currently implemented, A&F is a blunt, “one size fits most” intervention. Each provider in a care setting typically receives identical metrics in a common format, despite a growing recognition that “precisionizing” interventions holds significant promise to improve their impact 12–15. A precision approach to A&F would prioritize display of information in the single metric that, for each recipient, carries the highest value for improving performance, such as when the metric's level drops below a peer benchmark or minimum standard for the first time, revealing an actionable performance gap 16–19. Furthermore, precision A&F would employ an optimal message format (including framing and visual displays 20–24), based on what is known about the recipient and the intended gist meaning being communicated, to improve message interpretation while reducing cognitive processing burden 25–28. Well- established psychological principles, frameworks, and theoretical mechanisms provide a knowledge base to achieve precision A&F 16–19,29–33. From an informatics perspective, precision A&F requires a knowledge-based system that uses psychological theory at its core, but which enables mass customization by giving precedence to configurable knowledge about recipients at the group and individual levels. A precision A&F service employs this knowledge as requirements (necessary characteristics for message acceptability) and preferences (the relative importance of message characteristics) to generate messages that are more likely than a “one size fits most” report to positively influence clinical decision-making and practice. An equally important informatics challenge is to enable widespread improvement through a service for precision A&F at scale. A scalable precision A&F service must function as infrastructure compatible with a wide range of computing environments and supporting a wide range of clinical domains. In his previous NLM K-award, the principal investigator developed and tested a prototype knowledge-based system for precision A&F in email messages in anesthesia care. Preliminary data show that provider preferences are not uniform, suggesting that a platform for computable knowledge is necessary to support scalable precision A&F. The Knowledge Grid platform, developed at the University of Michigan, has been shown to support “precisionizing” for clinical decision support systems 34–36. Based on our prior work, the proposed project will advance the creation of more general services for precision A&F, applying the service in anesthesia care as a demonstration domain.",2024,,UNIVERSITY OF MICHIGAN,3220,455,0.0,False,False,0.0,phase2_nih,,,
5R01MH125857-04,Testing Adaptive Interventions to Improve PTSD Treatment Outcomes in Federally Qualified Health Centers,"Posttraumatic stress disorder (PTSD) is a debilitating psychiatric disorder that affects 6% of U.S. adults, yet is left untreated in 70% of affected individuals and up to 85% of low-income individuals. One third of the nation’s low-income individuals are treated in Federally Qualified Health Centers (FQHCs), which do not have the capacity to provide all their patients with first-line, evidence-based treatments for PTSD such as Prolonged Exposure (PE). To address this problem, the study team has developed a low-intensity intervention (PTSD Coach) and a medium-intensity intervention (PE for Primary Care: PE-PC) that effectively treat PTSD in low- resource settings. However, some patients will still require high-intensity treatments (e.g., Full PE) for sustained clinical benefit. Thus, there is a critical need to develop adaptive, stepped-care models to treat PTSD in FQHCs by combining efficacious treatments, based on response to initial lower-cost strategies. The long- term goal of this line of research is to improve access to efficacious PTSD treatments by implementing empirically-based stepped-care behavioral interventions in low-resource domestic settings. The overall objective in this proposal is to develop a stepped-care intervention for PTSD using a Sequential, Multiple Assignment, Randomized Trial (SMART). The central hypothesis is that beginning with a low- or medium- intensity PTSD intervention and then titrating intensity based on early indications of response will result in clinically-significant PTSD symptom reduction with parsimony of resources. The rationale is that stepped-care interventions for PTSD are scalable and less costly than static treatments, thereby improving efficiency. To accomplish the objective, this project will employ a SMART design with 430 adults with PTSD in six FQHCs. Participants will be initially randomized to PTSD Coach or PE-PC. After four weeks, early responders will step down to lower frequency interaction within their current treatment strategy. Slow responders will be re- randomized to either continue their current treatment strategy or step up to Full PE for eight weeks. The specific aims are to: (1) Test the effectiveness of initiating treatment with PE-PC versus PTSD Coach in reducing PTSD symptoms at 3 months (endpoint), 6-month follow-up and 9-month follow-up, and (2) Test the effectiveness of second-stage tactics (continue or step up to Full PE) for slow responders. Exploratory aims are to (A) Identify the optimal stepped-care treatment sequence; (B) Conduct cost-effectiveness analysis; (C) Identify key mediators/moderators of treatment response; and (D) Prepare for future implementation through process evaluation. This project will contribute to the field an empirically-based stepped-care intervention for PTSD. This contribution is significant because it will improve clinical practice for PTSD by establishing an effective treatment sequence that can be delivered in a scalable, sustainable manner. This proposal is innovative because it will use novel methodologies to help shift the current clinical paradigm of PTSD treatment from fixed, static, and hard-to-access treatment strategies to a dynamic, adaptive, and accessible approach.",2024,,UNIVERSITY OF MICHIGAN,3237,465,4.0,True,True,0.8,phase2_nih,,,
5F99CA284256-02,Inter-organellar communication in metabolic reprogramming of colorectal cancer,"PROJECT SUMMARY Colorectal cancers (CRC) are characterized as having a hierarchical organization requiring proliferating and de-differentiated stem cells to maintain tumor growth and progression. Cellular plasticity underlying colorectal cancer is essential for a process which occurs following selective pressures of the tumor microenvironment and chemotherapeutics. The colonic tumor microenvironment is characterized by extreme hypoxia due to the anoxic lumen. Hypoxia promotes metabolic rewiring, and such processes are utilized by cancer cells to support biosynthesis, cell survival and dynamic alteration in cell fates. A critical feature of cellular metabolism is organellar interaction and coordination, yet how these contribute to CRC plasticity, survival, progression and treatment response are unclear. Endoplasmic reticulum-mitochondria contact sites (ERMCS) are the most abundant inter-organellar interaction. I generated a panel of ERMCS reporter CRC cell lines, and through unbiased high content imaging and CRISPR screens, I have identified essential mechanisms required for ER- mitochondrial interactions in CRC. Moreover, I show a key role of tumor hypoxia in modulating ERMCS. Hypoxia inhibited mitochondrial complex III and IV to decrease ERMCS. Treating cells with the mitochondrial electron carrier, coenzyme (CoQ) rescued ERMCS suppression following hypoxia. I hypothesize that tumor hypoxia regulates ER-mitochondrial contacts (ERMCS) by altering mitochondrial respiration and CoQ redox for metabolic adaptation and survival. In aim 1 (F99 phase), I will focus on identifying the molecular mechanism of hypoxia dependent ERMCS inhibition and expand into in vivo models with our novel ERMCS reporter mouse model. During the K00 phase, I will apply knowledge gained during graduate school in cancer metabolism and organellar interaction to an independent postdoctoral project. The plasticity of colorectal tumor epithelium depends on integration of organellar functions to sustain metabolic demands. Therefore, my goal as a postdoctoral fellow is to understand the dynamic changes and requirement for organellar interactions and metabolic compartmentalization during cell fates alterations in CRC. I plan to use genetic murine and primary patient organoid models of CRC, volumetric electron microscopy, in vivo organellar metabolomics, and functional CRISPR screens to answer these questions. Lastly, in addition to the proposed studies, this training plan includes activities important for career development, mentorship, networking, and scientific communication to prepare me for successful transition to a postdoctoral fellowship and my career as an independent investigator studying cancer metabolism.",2024,,UNIVERSITY OF MICHIGAN,2727,372,0.0,False,False,0.0,phase2_nih,,,
5R01MH132656-02,A Hybrid Effectiveness-Implementation RCT of Virtual Interview Training for Autistic Transition-Age Youth,"Project Summary: Pre-employment transition services is federally-mandated by the Workforce Innovation and Opportunities Act (2014) to help prepare autistic transition-age youth for the workforce prior to existing high school. However, there are few evidence-based practices implemented within pre-employment transition services, which contribute to low employment rates among autistic transition-age youth. A limitation of pre-employment transition services is the job interview component, which utilizes teacher-led role-play training that lacks empirical validation, is resource-intensive, and does not adhere to best practices to train sustainable changes in behavior (e.g., repeated practice, scaffolding, token economy). Moreover, the autism community as voice the need for better job interview preparation. To fill this training need, our team (via R34 MH111531) partnered with the autism community to adapt Virtual Reality Job interview Training (VR-JIT, an internet-delivered job interview simulator with four levels of automated feedback with elearning job interview content) to meet the needs of autistic transition-age youth (now called Virtual Interview Training for Transition Age Youth (VIT)). Our subsequent randomized controlled trial demonstrated several aspects of VIT feasibility, including delivery by local teachers at five schools, training teachers as VIT implementers, and completing the pilot RCT (i.e., recruitment, enrollment, study completers). The results of this pilot study demonstrated that VIT was initially effective at improving job interview skills, job interview anxiety, and competitive employment within 6 months of completing VIT. Thus, the overarching goal of this study is to conduct a fully-powered trial to evaluate the impact of VIT across approximately 16 schools via a hybrid type 1 effectiveness-implementation RCT. Our specific aims are to 1) Evaluate whether pre-employment transition services (ETS) with VIT, as compared to ETS with an active control intervention (i.e., job interview didactics/elearning with a series of 3-5 minutes videos of employed autistic adults talking about their career pathways), enhances employment outcomes; 2) Evaluate mechanisms of employment outcomes and psychological distress by nine months post- randomization; and 3) Conduct a multilevel, mixed-method process evaluation to assess initial implementation outcomes (i.e., facilitators, barriers, scalability, and affordability of VIT implementation).",2024,,UNIVERSITY OF MICHIGAN,2485,336,0.0,False,False,0.0,phase2_nih,,,
5F32HD106679-03,Local Economic Conditions and Patterns of Family Instability and Complexity,"PROJECT SUMMARY. The economy and the family—two social institutions that strongly affect health and well-being in the US—have undergone profound change in the last half-century. The economy changed through the stagnation of male wages, declining manufacturing jobs and rising service sector employment, and increases in inequality. Simultaneously, US families experienced increases in instability (repeated changes in parental marital/union status) and complexity (families that exist outside the typical nuclear family structure) through the late 1990s, such that approximately 40% of children currently live in complex families. Local economic conditions, like income inequality, are linked with singular family formation behaviors, like nonmarital births. Yet, the relationship between local economic conditions and family instability and complexity remains unknown. The objective of the proposed research project is to assess how local economic conditions— unemployment rates, wage stagnation, occupational structure, and income inequality—are associated with patterns of family instability and complexity, identifying how these associations developed over historical time and vary by social location. Aim 1 will establish contemporary (1997-2017) patterns of family instability and complexity by local economic conditions. Aim 2 will assess how changes in local economic conditions are linked with changes in family instability and complexity over historical time, comparing three periods: 1969- 1975 (early family change), 1976-1996 (rapid family change), 1997-2017 (family change plateau). Aim 3 will assess variation by race and educational attainment in the associations between local economic conditions and family instability and complexity. The PI will use advanced quantitative methods—sequence analysis, demographic decomposition, spatial data analysis, and causal inference techniques—to address these aims, and the use of nationally-representative data will produce generalizable results. Collectively, the aims will generate rigorous evidence on (1) whether and how local economic conditions affect patterns of family structure change, and (2) which children are most likely to be exposed to family instability and complexity. These findings are relevant to population health because family instability and complexity compromise the health and well-being of parents and children. This research project is part of a broader, 3-year postdoctoral training fellowship at a top research university, supervised by a team of mentors with expertise in family demo- graphy and economic inequality. The training plan comprises: (1) substantive training in family demography, economic conditions, and economic inequality; (2) advanced quantitative methods training that will facilitate a career in population health-relevant research; and (3) professional development through increased research independence, grant writing, conference presentations, and networking. The training plan will prepare the PI to conduct innovative research on how social and economic conditions shape family structure trajectories across the lifespan, which has consequences for population dynamics and population health.",2024,,UNIVERSITY OF MICHIGAN,3205,430,0.0,False,False,0.0,phase2_nih,,,
